country_code,period,period_label,indicator,value,unit,source,fetched_at
AR,2019-06-01,Bienes y servicios varios (201906),indec_12_variacion_mensual,2.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,Bienes y servicios varios (201906),indec_12_variacion_interanual,60.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Estacional_indice,185.7752,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Estacional_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Estacional_variacion_interanual,38.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Núcleo_indice,220.1725,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Núcleo_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Núcleo_variacion_interanual,56.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Regulados_indice,265.016,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Regulados_variacion_mensual,2.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_Regulados_variacion_interanual,60.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_B_indice,222.0468,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_B_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_B_variacion_interanual,59.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_S_indice,233.4205,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_S_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-06-01,nan (201906),indec_S_variacion_interanual,49.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,NIVEL GENERAL (201907),indec_0_indice,230.494,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,NIVEL GENERAL (201907),indec_0_variacion_mensual,2.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,NIVEL GENERAL (201907),indec_0_variacion_interanual,54.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Alimentos y bebidas no alcohólicas (201907),indec_01_indice,232.0295,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Alimentos y bebidas no alcohólicas (201907),indec_01_variacion_mensual,2.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Alimentos y bebidas no alcohólicas (201907),indec_01_variacion_interanual,58.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Bebidas alcohólicas y tabaco (201907),indec_02_indice,186.9476,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Bebidas alcohólicas y tabaco (201907),indec_02_variacion_mensual,0.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Bebidas alcohólicas y tabaco (201907),indec_02_variacion_interanual,35.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Prendas de vestir y calzado (201907),indec_03_indice,186.345,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Prendas de vestir y calzado (201907),indec_03_variacion_mensual,0.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Prendas de vestir y calzado (201907),indec_03_variacion_interanual,43.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,"Vivienda, agua, electricidad, gas y otros combustibles (201907)",indec_04_indice,287.2242,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,"Vivienda, agua, electricidad, gas y otros combustibles (201907)",indec_04_variacion_mensual,2.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,"Vivienda, agua, electricidad, gas y otros combustibles (201907)",indec_04_variacion_interanual,57.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Equipamiento y mantenimiento del hogar (201907),indec_05_indice,220.9243,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Equipamiento y mantenimiento del hogar (201907),indec_05_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Equipamiento y mantenimiento del hogar (201907),indec_05_variacion_interanual,56.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Salud (201907),indec_06_indice,246.6508,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Salud (201907),indec_06_variacion_mensual,4.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Salud (201907),indec_06_variacion_interanual,64.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Transporte (201907),indec_07_indice,243.5064,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Transporte (201907),indec_07_variacion_mensual,1.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Transporte (201907),indec_07_variacion_interanual,57.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Comunicación (201907),indec_08_indice,267.4442,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Comunicación (201907),indec_08_variacion_mensual,0.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Comunicación (201907),indec_08_variacion_interanual,64.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Recreación y cultura (201907),indec_09_indice,216.1836,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Recreación y cultura (201907),indec_09_variacion_mensual,3.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Recreación y cultura (201907),indec_09_variacion_interanual,46.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Educación (201907),indec_10_indice,228.213,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Educación (201907),indec_10_variacion_mensual,2.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Educación (201907),indec_10_variacion_interanual,41.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Restaurantes y hoteles (201907),indec_11_indice,213.878,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Restaurantes y hoteles (201907),indec_11_variacion_mensual,3.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Restaurantes y hoteles (201907),indec_11_variacion_interanual,48.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Bienes y servicios varios (201907),indec_12_indice,224.4509,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Bienes y servicios varios (201907),indec_12_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,Bienes y servicios varios (201907),indec_12_variacion_interanual,58.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Estacional_indice,192.5377,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Estacional_variacion_mensual,3.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Estacional_variacion_interanual,37.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Núcleo_indice,224.9011,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Núcleo_variacion_mensual,2.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Núcleo_variacion_interanual,55.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Regulados_indice,269.7964,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Regulados_variacion_mensual,1.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_Regulados_variacion_interanual,59.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_B_indice,226.5037,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_B_variacion_mensual,2.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_B_variacion_interanual,57.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_S_indice,239.3509,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_S_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-07-01,nan (201907),indec_S_variacion_interanual,49.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,NIVEL GENERAL (201908),indec_0_indice,239.6077,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,NIVEL GENERAL (201908),indec_0_variacion_mensual,4.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,NIVEL GENERAL (201908),indec_0_variacion_interanual,54.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Alimentos y bebidas no alcohólicas (201908),indec_01_indice,242.5051,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Alimentos y bebidas no alcohólicas (201908),indec_01_variacion_mensual,4.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Alimentos y bebidas no alcohólicas (201908),indec_01_variacion_interanual,58.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Bebidas alcohólicas y tabaco (201908),indec_02_indice,195.1481,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Bebidas alcohólicas y tabaco (201908),indec_02_variacion_mensual,4.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Bebidas alcohólicas y tabaco (201908),indec_02_variacion_interanual,39.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Prendas de vestir y calzado (201908),indec_03_indice,192.1506,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Prendas de vestir y calzado (201908),indec_03_variacion_mensual,3.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Prendas de vestir y calzado (201908),indec_03_variacion_interanual,47.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,"Vivienda, agua, electricidad, gas y otros combustibles (201908)",indec_04_indice,293.329,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,"Vivienda, agua, electricidad, gas y otros combustibles (201908)",indec_04_variacion_mensual,2.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,"Vivienda, agua, electricidad, gas y otros combustibles (201908)",indec_04_variacion_interanual,51.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Equipamiento y mantenimiento del hogar (201908),indec_05_indice,234.3379,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Equipamiento y mantenimiento del hogar (201908),indec_05_variacion_mensual,6.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Equipamiento y mantenimiento del hogar (201908),indec_05_variacion_interanual,60.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Salud (201908),indec_06_indice,259.4603,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Salud (201908),indec_06_variacion_mensual,5.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Salud (201908),indec_06_variacion_interanual,65.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Transporte (201908),indec_07_indice,253.1342,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Transporte (201908),indec_07_variacion_mensual,4.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Transporte (201908),indec_07_variacion_interanual,57.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Comunicación (201908),indec_08_indice,270.5675,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Comunicación (201908),indec_08_variacion_mensual,1.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Comunicación (201908),indec_08_variacion_interanual,48.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Recreación y cultura (201908),indec_09_indice,225.1959,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Recreación y cultura (201908),indec_09_variacion_mensual,4.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Recreación y cultura (201908),indec_09_variacion_interanual,48.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Educación (201908),indec_10_indice,233.9485,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Educación (201908),indec_10_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Educación (201908),indec_10_variacion_interanual,42.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Restaurantes y hoteles (201908),indec_11_indice,221.5727,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Restaurantes y hoteles (201908),indec_11_variacion_mensual,3.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Restaurantes y hoteles (201908),indec_11_variacion_interanual,49.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Bienes y servicios varios (201908),indec_12_indice,234.3934,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Bienes y servicios varios (201908),indec_12_variacion_mensual,4.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,Bienes y servicios varios (201908),indec_12_variacion_interanual,58.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Estacional_indice,199.9586,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Estacional_variacion_mensual,3.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Estacional_variacion_interanual,40.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Núcleo_indice,235.3317,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Núcleo_variacion_mensual,4.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Núcleo_variacion_interanual,57.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Regulados_indice,275.5073,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Regulados_variacion_mensual,2.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_Regulados_variacion_interanual,53.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_B_indice,237.6064,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_B_variacion_mensual,4.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_B_variacion_interanual,59.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_S_indice,244.7381,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_S_variacion_mensual,2.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-08-01,nan (201908),indec_S_variacion_interanual,45.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,NIVEL GENERAL (201909),indec_0_indice,253.7102,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,NIVEL GENERAL (201909),indec_0_variacion_mensual,5.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,NIVEL GENERAL (201909),indec_0_variacion_interanual,53.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Alimentos y bebidas no alcohólicas (201909),indec_01_indice,256.3757,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Alimentos y bebidas no alcohólicas (201909),indec_01_variacion_mensual,5.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Alimentos y bebidas no alcohólicas (201909),indec_01_variacion_interanual,56.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Bebidas alcohólicas y tabaco (201909),indec_02_indice,206.218,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Bebidas alcohólicas y tabaco (201909),indec_02_variacion_mensual,5.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Bebidas alcohólicas y tabaco (201909),indec_02_variacion_interanual,41.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Prendas de vestir y calzado (201909),indec_03_indice,210.4983,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Prendas de vestir y calzado (201909),indec_03_variacion_mensual,9.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Prendas de vestir y calzado (201909),indec_03_variacion_interanual,47.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,"Vivienda, agua, electricidad, gas y otros combustibles (201909)",indec_04_indice,299.168,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,"Vivienda, agua, electricidad, gas y otros combustibles (201909)",indec_04_variacion_mensual,2.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,"Vivienda, agua, electricidad, gas y otros combustibles (201909)",indec_04_variacion_interanual,51.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Equipamiento y mantenimiento del hogar (201909),indec_05_indice,251.7058,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Equipamiento y mantenimiento del hogar (201909),indec_05_variacion_mensual,7.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Equipamiento y mantenimiento del hogar (201909),indec_05_variacion_interanual,57.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Salud (201909),indec_06_indice,281.0982,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Salud (201909),indec_06_variacion_mensual,8.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Salud (201909),indec_06_variacion_interanual,71.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Transporte (201909),indec_07_indice,265.0598,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Transporte (201909),indec_07_variacion_mensual,4.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Transporte (201909),indec_07_variacion_interanual,49.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Comunicación (201909),indec_08_indice,288.7594,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Comunicación (201909),indec_08_variacion_mensual,6.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Comunicación (201909),indec_08_variacion_interanual,54.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Recreación y cultura (201909),indec_09_indice,242.2378,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Recreación y cultura (201909),indec_09_variacion_mensual,7.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Recreación y cultura (201909),indec_09_variacion_interanual,49.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Educación (201909),indec_10_indice,236.3192,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Educación (201909),indec_10_variacion_mensual,1.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Educación (201909),indec_10_variacion_interanual,41.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Restaurantes y hoteles (201909),indec_11_indice,233.2019,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Restaurantes y hoteles (201909),indec_11_variacion_mensual,5.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Restaurantes y hoteles (201909),indec_11_variacion_interanual,49.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Bienes y servicios varios (201909),indec_12_indice,253.668,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Bienes y servicios varios (201909),indec_12_variacion_mensual,8.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,Bienes y servicios varios (201909),indec_12_variacion_interanual,58.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Estacional_indice,217.0323,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Estacional_variacion_mensual,8.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Estacional_variacion_interanual,46.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Núcleo_indice,250.4818,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Núcleo_variacion_mensual,6.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Núcleo_variacion_interanual,55.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Regulados_indice,284.7479,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2019-09-01,nan (201909),indec_Regulados_variacion_mensual,3.4,%,indec,2026-08-05T21:48:05.576542+00:00
